datetime,0,1,2
2019-05-02 11:00,0.838794461362809,0.433310488132342,0.226265525754953
2019-05-02 12:00,0.278631590517184,0.941047478266009,1.47190644878911
2019-05-02 13:00,-0.963258315683031,-0.472229474040017,2.25079212072891
2019-05-02 14:00,-2.55636947212739,-0.585760704793944,1.74756239090278
2019-05-02 15:00,-1.9274670771991,0.283477543269855,1.72877686940882
2019-05-02 16:00,-2.30699382006139,0.290961869820082,2.44402834550191
2019-05-02 17:00,-1.01510313720624,0.885126222572953,1.46286819541213
2019-05-02 18:00,-1.50102780729684,2.04360466819281,2.29775872444615
2019-05-02 19:00,0.933729573173804,1.90890777168474,1.22251551097284
2019-05-02 20:00,2.32338407584158,0.695975309820243,-1.01052967097418
2019-05-02 21:00,-0.171570236259053,1.46740622914919,-1.01951198411248
2019-05-02 22:00,0.97473015529265,-0.171808680011398,-1.71761373254878
2019-05-02 23:00,0.759967229120997,0.766604865965141,-0.252252454767155
2019-05-03 00:00,0.477517497829232,0.759005884870209,-1.86930449689523
2019-05-03 01:00,-0.400631449109684,0.49473636695928,-1.76133805290771
2019-05-03 02:00,2.3694376965188,3.30784261613118,-3.57640251359079
2019-05-03 03:00,6.20894111551767,3.03060602205578,-3.51762777955337
2019-05-03 04:00,6.46896493802578,3.78357051406019,-2.12956104035595
2019-05-03 05:00,6.14768485340521,2.1414654876883,-3.11199769683597
2019-05-03 06:00,4.42913637635226,0.370605429282195,-3.80477096064756
2019-05-03 07:00,1.39202986352681,-0.75332380494699,-0.50300966868375
2019-05-03 08:00,0.953072873503756,-0.375613278441416,-0.74595672339748
2019-05-03 09:00,0.344477197505516,2.36258384244218,-0.482971116165226
2019-05-03 10:00,2.5337210847204,0.0182873970006727,-1.15229821196394
2019-05-03 11:00,0.0391639806270683,0.310077100720827,-1.11328866271019
2019-05-03 12:00,1.15937085980921,-1.30312968372187,-0.918358280444402
2019-05-03 13:00,0.273124142334882,-1.03408168160799,-1.6630032830606
2019-05-03 14:00,-0.104077586528947,-0.887286620822581,-2.72218027959765
2019-05-03 15:00,-0.35818248279016,-1.41105547828524,-3.49392104687489
2019-05-03 16:00,-2.08803913188604,-0.164118966459911,-3.37389320536333
2019-05-03 17:00,-1.31047170634134,-0.241316470327593,-0.720664582265137
2019-05-03 18:00,-1.31724923862262,-0.865184977464936,-0.0960371905487968
2019-05-03 19:00,0.542270070305965,-2.23043210471486,-0.421806038003653
2019-05-03 20:00,-0.574052262511337,-2.00607801303116,1.88071133990268
2019-05-03 21:00,-3.08510413588111,-0.746186391880525,1.19526392477291
2019-05-03 22:00,-1.50453622724295,-0.150352671641763,1.5024837318962
2019-05-03 23:00,-0.449532705583757,1.04068362348375,1.39676776369514
2019-05-04 00:00,0.663628711074343,1.87346377400925,0.186221249925361
2019-05-04 01:00,1.15288494888096,0.0366521236618904,-1.07079376955676
2019-05-04 02:00,-0.500286387520977,-0.520316273482027,-0.498365563444888
2019-05-04 03:00,0.751218243115826,-0.0574079672108055,0.738350290447106
2019-05-04 04:00,0.532742117734619,1.24739961519959,0.324618983632609
2019-05-04 05:00,2.39085221486376,2.63319593205178,1.44539071134003
2019-05-04 06:00,3.36347724487154,1.07296928562628,0.452958050748576
2019-05-04 07:00,3.68013138414007,1.48258329751855,0.669972572847365
2019-05-04 08:00,3.12192198639789,0.560668216800163,0.5253925445994
2019-05-04 09:00,1.60760203739262,0.58791147184667,0.756293923441139
2019-05-04 10:00,0.117823500199064,0.800727513519611,-1.58941321579177
2019-05-04 11:00,0.833852523745098,1.06149394222797,-1.33873616939653
2019-05-04 12:00,3.08942804084944,0.527973487836367,-0.989003468773299
2019-05-04 13:00,0.576088990726325,0.696755881462521,-1.23091615224435
2019-05-04 14:00,0.636183491975741,-0.0141026371788024,-1.90679385584347
2019-05-04 15:00,0.417901605787579,-0.305917510616106,-0.679542025216656
2019-05-04 16:00,-0.59739247116143,-0.632261586463906,-1.66240785875576
2019-05-04 17:00,1.02954979841858,-0.294936670994695,-1.10920371051102
2019-05-04 18:00,0.0292478509039759,-0.688008045795993,-2.27292057047381
2019-05-04 19:00,-1.87183418100155,-1.07262907609117,-0.964097952127449
2019-05-04 20:00,0.129070791644611,-1.75572828204329,1.81805153454367
2019-05-04 21:00,-3.81388982054424,-0.202764054989253,-0.0107959493867893
2019-05-04 22:00,-1.25796545388316,0.984650281136675,-0.308098321082219
2019-05-04 23:00,-0.381870221055931,1.13284126039711,0.402350409867878
2019-05-05 00:00,1.75819320213972,1.2792070419756,-0.912960951590452
2019-05-05 01:00,0.856728063383705,0.440857313901381,-0.616157130091761
2019-05-05 02:00,0.87223266484349,-0.220807763358627,1.46593765896523
2019-05-05 03:00,-0.752081681555326,0.525338286594533,2.85560405434141
2019-05-05 04:00,-0.928032294000064,-0.787361644504544,1.3411213140939
2019-05-05 05:00,-3.45841087999208,-0.0541949784997149,-1.26988341811814
2019-05-05 06:00,-1.52374865038128,-1.03350349694973,-1.02970746794769
2019-05-05 07:00,-0.599466540860927,-2.87417838715262,-1.36685363999866
2019-05-05 08:00,-1.78415423445895,-2.24915595200342,-2.21124949778654
2019-05-05 09:00,-2.09292505865554,-1.56575877226896,-1.96616957736442
2019-05-05 10:00,-2.70502498009375,-0.594444418973418,-1.25135545286592
2019-05-05 11:00,-1.10306127912974,1.39636063907921,-0.836004754270853
2019-05-05 12:00,1.34194059031836,1.11096380549902,-1.23411216220258
2019-05-05 13:00,2.98197486427416,1.20827214792024,-0.789590047006719
2019-05-05 14:00,3.20988452110386,-0.100500698520593,-1.84069368702444
2019-05-05 15:00,1.98247457021836,0.496282948698023,-1.42693984178311
2019-05-05 16:00,0.374833228070176,0.50341816312497,-2.1399405177453
2019-05-05 17:00,0.781961132317857,0.515391150582188,-1.83612672437857
